shrcd,exchcd,siccd,issuer_ticker,prc,vol,ret,shrout,datem,mktcap,date,industry_adjusted_score,industry_unadjusted_score,letter_rating,S_factor,G_factor,E_factor,ESG_factor,Mkt-RF,SMB,HML,RF,Mom
11.0,1.0,6021,PNC,95.31,480550.0,-0.002094,507806.0,2015-12,48398989.86,2015-12-01,5.4,4.9,BBB,-0.02371105,-0.01808705,0.027961733,-0.005074117,-2.17,-2.82,-2.61,0.01,3.36
11.0,3.0,5812,TAST,10.9,64449.0,0.0,35433.0,2017-09,386219.7,2017-09-01,2.0,4.1,B,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
11.0,1.0,6282,AMG,160.00999,93112.0,0.076276,54315.0,2018-07,8690942.60685,2018-07-01,5.2,4.85,A,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
11.0,1.0,3432.0,FO,60.21,124244.0,-0.055826,154164.0,2011-07,9282214.44,2011-07-01,3.91,4.96,BB,-0.015228033,0.008527733,-0.001811392,-0.030286525,-2.35,-1.27,-0.9,0.0,0.18
73.0,4.0,6726,FSTA,37.65,33280.0,-0.001061,16200.0,2020-01,609930.0,2020-01-01,3.9,4.7,BB,,,,,-0.11,-3.11,-6.23,0.13,5.98
14.0,1.0,6726,MTS,15.79,3470.0,0.016088,10367.0,2014-01,163694.93,2014-01-01,6.7,5.1,A,0.009432433,-0.009162825,-0.006724167,-0.006907508,-3.32,0.9,-2.07,0.0,1.71
11.0,3.0,7373,CERN,51.3,576929.0,-0.088,343372.0,2014-04,17614983.599999998,2014-04-01,6.3,5.8,A,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
12.0,1.0,3699,CAE,13.33,12531.0,0.102564,269097.0,2016-07,3587063.01,2016-07-01,8.5,5.6,AA,0.030238,-0.01283525,0.037763233,0.004643992,3.95,2.51,-1.27,0.02,-3.34
11.0,3.0,6020.0,WSFS,46.35,27151.0,0.086753,31390.0,2016-12,1454926.5,2016-12-01,3.3,3.9,BB,-0.0098401,0.000704892,0.000217475,0.007845542,1.81,0.08,3.56,0.03,-0.26
11.0,3.0,3559,LRCX,273.67001,501394.0,0.072039,145162.0,2020-05,39726485.99162,2020-05-01,7.7,6.0,AA,,,,,5.58,2.47,-4.89,0.01,0.43
31.0,1.0,7372,VIPS,5.77,1738958.0,0.187243,456664.0,2018-11,2634951.28,2018-11-01,4.0,4.1,BB,0.014213442,-0.003405017,-0.018553633,-0.016970983,1.69,-0.68,0.28,0.18,-1.37
11.0,1.0,6022,CPF,28.4,27898.0,0.020848,28557.0,2019-09,811018.7999999999,2019-09-01,2.35,3.65,B,,,,,1.43,-0.97,6.74,0.18,-6.81
11.0,1.0,5411,SVU,9.17,799758.0,0.115572,260776.0,2014-07,2391315.92,2014-07-01,1.5,3.3,B,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
11.0,1.0,2899,ASH,99.48,155831.0,0.054149,77806.0,2014-03,7740140.88,2014-03-01,2.2,2.5,B,-0.011858867,0.008650042,-0.010196275,0.00047995,0.43,-1.85,4.93,0.0,-3.29
11.0,3.0,1311,AREX,8.77,272001.0,0.330804,40560.0,2015-04,355711.2,2015-04-01,3.3,3.1,BB,-0.003960967,0.070843992,-0.009231458,0.020542875,0.59,-3.03,1.82,0.0,-7.27
11.0,1.0,2819,GRA,67.71,109156.0,0.002507,66736.0,2019-08,4518694.56,2019-08-01,1.6,3.6,B,,,,,-2.58,-2.37,-4.77,0.16,6.92
11.0,3.0,9999,TSLA,341.10001,1115125.0,-0.041585,168017.0,2017-09,57310600.38017,2017-09-01,10.0,6.0,AAA,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
11.0,3.0,4813.0,ALSK,2.1,220618.0,0.085859,45662.0,2012-06,95890.2,2012-06-01,4.52,4.63,BBB,-0.006699467,-0.006516233,-0.005421108,-0.000517092,3.89,0.67,0.62,0.0,-1.06
11.0,1.0,1311.0,NFX,23.82,330819.0,-0.031707,135686.0,2013-08,3232040.52,2013-08-01,3.7,3.3,BB,0.003599467,0.007885092,-0.002765983,0.017547525,-2.71,0.28,-2.69,0.0,0.02
12.0,3.0,2834,MYL,41.17,1042067.0,0.021081,515371.0,2018-03,21217824.07,2018-03-01,0.8000000000000002,2.6,CCC,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
11.0,1.0,1731,PWR,25.6,341764.0,0.107266,144160.0,2016-07,3690496.0,2016-07-01,6.3,4.8,A,0.030238,-0.01283525,0.037763233,0.004643992,3.95,2.51,-1.27,0.02,-3.34
18.0,3.0,9999,GLPI,36.35,196278.0,-0.015705,220706.0,2020-10,8022663.100000001,2020-10-01,2.2,4.4,B,,,,,-2.1,4.37,4.22,0.01,-3.05
12.0,1.0,6021,BMO,73.75,97847.0,0.074603,638827.0,2019-09,47113491.25,2019-09-01,7.9,5.5,AA,,,,,1.43,-0.97,6.74,0.18,-6.81
11.0,3.0,8051,ENSG,36.07,37020.0,0.006979,52087.0,2018-07,1878778.09,2018-07-01,5.1,4.7,BBB,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
11.0,1.0,4911,DUK,81.62,672469.0,0.032119,701007.0,2018-07,57216191.34,2018-07-01,4.8,5.2,BBB,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
11.0,3.0,7371.0,SNCR,41.18,66468.0,-0.013653,45327.0,2016-09,1866565.86,2016-09-01,2.5,3.7,B,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
12.0,1.0,1382.0,VET,37.51,31082.0,-0.009477,118721.0,2017-03,4453224.71,2017-03-01,5.7,4.4,BBB,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
11.0,3.0,5650,ROST,108.78,320815.0,-0.030395,356775.0,2020-02,38809984.5,2020-02-01,3.1,3.8,BB,,,,,-8.13,1.07,-3.79,0.12,-0.4
11.0,1.0,5461,KKD,24.26,274090.0,0.254395,65798.0,2013-10,1596259.4800000002,2013-10-01,1.43,3.9,B,-0.012340267,0.010870025,0.002318742,0.011617708,4.18,-1.56,1.25,0.0,0.08
48.0,1.0,6798.0,CPT,69.14,144558.0,0.007509,84838.0,2013-06,5865699.32,2013-06-01,5.2,5.9,BBB,0.002879308,0.013598783,-0.002240808,-0.009961475,-1.2,1.33,0.03,0.0,0.52
11.0,3.0,6020.0,WABC,62.93,30712.0,0.014509,25907.0,2016-12,1630327.51,2016-12-01,5.2,4.5,BBB,-0.0098401,0.000704892,0.000217475,0.007845542,1.81,0.08,3.56,0.03,-0.26
11.0,1.0,2844.0,CL,66.96,524325.0,-0.011515,511492.0,2007-05,34249504.32,2007-05-01,5.55,5.12,BBB,7.5625e-05,0.030301267,,-0.000297267,3.24,0.24,-0.65,0.41,-0.34
18.0,1.0,6798,COR,108.58,72550.0,0.048778,34235.0,2017-07,3717236.3,2017-07-01,6.65,5.1,A,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
11.0,3.0,9999.0,SGRY,14.75,41386.0,-0.083851,48494.0,2016-11,715286.5,2016-11-01,6.7,5.1,A,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
18.0,1.0,6798,SPG,181.49001,278248.0,-0.072327,314804.0,2015-04,57133781.108040005,2015-04-01,5.05,5.199999999999999,BBB,-0.003960967,0.070843992,-0.009231458,0.020542875,0.59,-3.03,1.82,0.0,-7.27
12.0,1.0,6029,BLX,27.87,49676.0,-0.074086,29954.0,2015-01,834817.98,2015-01-01,5.3,5.4,BBB,-0.031476367,-0.014181025,-0.013698833,0.000254508,-3.11,-0.55,-3.58,0.0,3.84
11.0,1.0,5699,HBI,73.28,132553.0,0.034299,99461.0,2014-02,7288502.08,2014-02-01,8.4,5.9,AA,0.007200192,-0.000104942,-0.004207375,0.002051642,4.65,0.37,-0.31,0.0,2.07
11.0,1.0,4959,DAR,19.24,212401.0,-0.120658,164658.0,2018-12,3168019.92,2018-12-01,5.6,4.7,BBB,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
11.0,3.0,7370,ATVI,39.63,2380393.0,0.009424,741273.0,2016-06,29376648.99,2016-06-01,2.3,3.7,B,-0.03690975,0.003965408,-0.049939358,0.006606217,-0.05,0.6,-1.48,0.02,4.13
11.0,1.0,7363.0,MAN,61.1,173492.0,-0.182499,81019.0,2007-11,4950260.9,2007-11-01,7.95,5.29,AA,-0.045232617,-0.013765342,,0.012921083,-4.83,-2.92,-0.95,0.34,0.99
31.0,1.0,7359,FLY,14.8,24317.0,0.070912,27983.0,2018-08,414148.4,2018-08-01,7.0,6.1,A,0.074072517,0.022886775,0.046277983,0.022157183,3.44,1.13,-3.98,0.16,5.29
11.0,1.0,6035.0,WM,27.88,3427245.0,-0.194562,864584.0,2007-10,24104601.92,2007-10-01,1.81,3.9,B,0.000507575,-0.006759142,,-0.012461675,1.8,0.13,-3.05,0.32,5.02
11.0,3.0,3661.0,CIEN,29.16,539841.0,0.043292,85342.0,2007-04,2488572.72,2007-04-01,1.69,3.38,B,0.020791025,-0.000785308,,0.00798695,3.49,-2.15,-1.46,0.44,-0.24
11.0,3.0,8731,SQNM,2.37,394088.0,0.044053,116298.0,2014-02,275626.26,2014-02-01,3.5,4.5,BB,0.007200192,-0.000104942,-0.004207375,0.002051642,4.65,0.37,-0.31,0.0,2.07
11.0,3.0,9999,NWSA,13.66,319007.0,0.030166,382976.0,2017-10,5231452.16,2017-10-01,1.4,3.0,CCC,0.0236463,0.028652592,0.013752142,0.0304212,2.25,-1.93,0.21,0.09,4.27
11.0,3.0,2836,HSKA,81.62,10890.0,0.03225,7419.0,2018-04,605538.78,2018-04-01,6.2,5.2,A,0.06129195,0.059387308,-0.0243539,-0.01038615,0.28,1.14,0.54,0.14,0.36
11.0,1.0,6324.0,HUM,77.44,377813.0,0.017149,163179.0,2012-06,12636581.76,2012-06-01,4.9,4.5,BBB,-0.006699467,-0.006516233,-0.005421108,-0.000517092,3.89,0.67,0.62,0.0,-1.06
11.0,1.0,3533,FTI,28.2,809613.0,0.111111,225627.0,2016-08,6362681.399999999,2016-08-01,5.8,5.9,A,0.009234758,0.007898217,0.018065725,0.004284425,0.49,1.18,3.13,0.02,-3.49
18.0,1.0,6798,MGP,31.0,215288.0,0.173798,90461.0,2019-01,2804291.0,2019-01-01,3.2,4.5,BB,0.002627942,0.017763333,0.007356,-0.0229757,8.4,2.89,-0.46,0.21,-8.68
11.0,1.0,5812,ARMK,33.29,393363.0,-0.00373,242825.0,2016-05,8083644.25,2016-05-01,5.4,4.7,BBB,0.011018142,0.004892675,0.028638917,-0.011118417,1.78,-0.18,-1.66,0.01,1.42
11.0,1.0,6712.0,CFG,36.71,1016550.0,0.062518,509516.0,2017-04,18704332.36,2017-04-01,4.5,4.5,BBB,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
11.0,1.0,2499,KOP,37.05,40682.0,0.154206,20698.0,2019-11,766860.8999999999,2019-11-01,4.0,3.7,BB,,,,,3.87,0.79,-2.0,0.12,-2.66
11.0,3.0,7380,TTEC,40.25,10982.0,-0.006173,45862.0,2017-12,1845945.5,2017-12-01,5.4,4.5,BBB,-0.024018125,0.00477915,-0.008567133,-0.016049375,1.06,-1.32,0.05,0.09,-1.54
18.0,1.0,6798,ACC,35.64,257150.0,0.019451,137632.0,2020-07,4905204.48,2020-07-01,3.65,4.25,BBB,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,1.0,2821.0,EMN,57.01,262153.0,0.036374,152918.0,2012-09,8717855.18,2012-09-01,4.3,4.18,BBB,0.01532505,0.014540325,-0.002634225,-0.020673158,2.73,0.51,1.6,0.01,-1.14
11.0,1.0,7323,TRU,71.64,256699.0,0.044315,184000.0,2018-06,13181760.0,2018-06-01,4.95,4.75,BBB,-0.000371092,0.010223008,0.002968533,-0.012036575,0.48,1.15,-2.33,0.14,-2.35
11.0,1.0,4924,NJR,35.12,127778.0,0.039668,95752.0,2020-05,3362810.24,2020-05-01,5.5,5.8,BBB,,,,,5.58,2.47,-4.89,0.01,0.43
73.0,4.0,6726.0,SRS,34.22,12393.0,0.019059,946.0,2016-09,32372.12,2016-09-01,5.5,4.1,BBB,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
11.0,3.0,7373,SGMS,24.84,135111.0,-0.072442,94000.0,2020-01,2334960.0,2020-01-01,3.5,4.1,BB,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,1.0,7812,TWX,72.55,1164869.0,0.095922,790154.0,2016-03,57325672.7,2016-03-01,5.9,5.5,A,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
11.0,1.0,3641.0,GE,36.05,6507626.0,-0.031174,10308102.0,2007-01,371607077.1,2007-01-01,10.0,7.79,AAA,-0.018629567,0.017483192,,,1.4,0.13,-0.69,0.44,0.24
11.0,3.0,6035,BKMU,5.8,19691.0,-0.042904,46559.0,2014-06,270042.2,2014-06-01,4.3,4.3,BBB,0.022449642,0.013630983,-0.019002942,-0.006655442,2.61,3.08,-0.7,0.0,0.69
11.0,3.0,3690.0,TRS,15.83,41457.0,0.065993,34068.0,2010-10,539296.4400000001,2010-10-01,2.4,4.04,B,-0.018206908,-0.018400492,-0.006035392,0.009957625,3.88,1.19,-2.51,0.01,1.58
11.0,1.0,6552.0,JOE,24.05,325030.0,-0.011102,92205.0,2009-01,2217530.25,2009-01-01,4.21,5.31,BB,0.020601867,0.008969825,,-0.043113842,-8.12,0.08,-11.29,0.0,-2.18
11.0,1.0,4931,AEE,49.42,306017.0,-0.05759,242635.0,2016-08,11991021.7,2016-08-01,4.9,5.2,BBB,0.009234758,0.007898217,0.018065725,0.004284425,0.49,1.18,3.13,0.02,-3.49
11.0,1.0,2752.0,QUAD,27.15,60280.0,0.04811,37991.0,2017-02,1031455.65,2017-02-01,3.0,4.5,BB,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
11.0,1.0,3571,HPQ,20.08,3327283.0,0.156016,1481914.0,2019-11,29756833.12,2019-11-01,6.8,5.3,A,,,,,3.87,0.79,-2.0,0.12,-2.66
11.0,1.0,7011,MGM,23.25,2571997.0,0.020632,490890.0,2014-10,11413192.5,2014-10-01,4.0,3.5,BB,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
11.0,3.0,9999,SPLK,149.77,380107.0,0.003686,151349.0,2019-12,22667539.73,2019-12-01,7.1,5.4,A,,,,,2.77,0.73,1.77,0.14,-1.77
11.0,3.0,6020,FBNC,15.77,5916.0,-0.028343,19740.0,2015-05,311299.8,2015-05-01,2.7,3.9,B,-0.001043142,-0.045099842,0.041625592,-0.002559833,1.36,0.92,-1.14,0.0,5.82
11.0,1.0,4841.0,CBS,43.39,1370294.0,0.040029,586448.0,2013-02,25445978.72,2013-02-01,4.1,5.5,BB,-0.009570975,-0.009874675,0.006692142,0.006675658,1.29,-0.28,0.11,0.0,1.29
12.0,1.0,1041,IAG,3.26,1572720.0,-0.041177,405937.0,2016-05,1323354.62,2016-05-01,4.833333333333333,4.433333333333333,BB,0.011018142,0.004892675,0.028638917,-0.011118417,1.78,-0.18,-1.66,0.01,1.42
14.0,1.0,6726,NTG,18.67,61181.0,0.142595,47000.0,2016-04,877490.0000000001,2016-04-01,3.3,3.6,BB,0.025355267,0.05271435,-0.040464133,-0.029043617,0.91,0.74,3.28,0.01,-6.02
11.0,1.0,3841,BDX,253.92,235755.0,0.00443,269954.0,2019-08,68546719.67999999,2019-08-01,4.933333333333333,5.0,BBB,,,,,-2.58,-2.37,-4.77,0.16,6.92
11.0,1.0,2841,PG,90.43,1368353.0,0.03621,2702119.0,2014-11,244352621.17,2014-11-01,6.033333333333334,5.133333333333333,A,-0.00360615,-0.026687533,0.055120475,0.013657583,2.55,-2.06,-3.09,0.0,0.69
31.0,1.0,3312.0,PKX,108.62,70999.0,0.070334,57009.0,2011-06,6192317.58,2011-06-01,4.71,5.4,BBB,0.006972025,0.004056217,-0.00604285,0.016532033,-1.75,-0.15,-0.39,0.0,1.78
18.0,1.0,6798,MITT,17.69,36872.0,0.01028,28381.0,2014-04,502059.89,2014-04-01,2.86,4.3,BB,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
11.0,3.0,9999,ENPH,60.36,731902.0,0.268867,126007.0,2020-07,7605782.52,2020-07-01,3.9,5.2,BB,,,,,5.77,-2.32,-1.37,0.01,7.61
12.0,1.0,5148,FDP,46.68,56971.0,-0.013316,48791.0,2018-02,2277563.88,2018-02-01,4.4,4.4,BBB,0.026113692,0.002226308,0.043850083,0.036912808,-3.65,0.23,-1.07,0.11,3.58
11.0,1.0,1629,GVA,26.71,75990.0,0.090171,46741.0,2020-12,1248452.11,2020-12-01,6.4,5.4,A,,,,,4.63,4.89,-1.5,0.01,-2.32
11.0,1.0,6282,EVR,58.92,124409.0,0.069134,40536.0,2020-06,2388381.12,2020-06-01,2.75,3.5,B,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,1.0,3812,LLL,242.06,124783.0,0.111309,79451.0,2019-05,19231909.06,2019-05-01,6.3,5.0,A,,,,,-6.94,-1.31,-2.35,0.21,7.56
11.0,1.0,5331,TJX,54.88,954835.0,0.031385,1214749.0,2019-04,66665425.120000005,2019-04-01,4.8,4.3,BBB,,,,,3.97,-1.74,2.14,0.21,-2.97
18.0,3.0,9999,CONE,19.49,53745.0,0.025789,22116.0,2013-10,431040.84,2013-10-01,1.5,3.6,B,-0.012340267,0.010870025,0.002318742,0.011617708,4.18,-1.56,1.25,0.0,0.08
11.0,3.0,2836.0,NVAX,2.08,8543955.0,-0.695906,271238.0,2016-09,564175.04,2016-09-01,1.9,4.0,B,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
11.0,1.0,5531,PBY,15.53,278954.0,0.03258,54024.0,2015-11,838992.72,2015-11-01,4.6,4.7,BBB,0.038453308,8.37833e-05,0.018648217,0.002610683,0.56,3.59,-0.42,0.0,2.28
11.0,1.0,3711,F,8.59,8959927.0,-0.045851,3894045.0,2019-10,33449846.55,2019-10-01,1.9,3.5,B,,,,,2.06,0.29,-1.92,0.16,0.15
11.0,1.0,3728,DCO,24.85,34609.0,-0.443449,11642.0,2020-03,289303.7,2020-03-01,5.3,4.6,BBB,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,3.0,7375,YHOO,42.935,3539926.0,0.008693,938443.0,2015-05,40292050.205000006,2015-05-01,6.1,5.4,A,-0.001043142,-0.045099842,0.041625592,-0.002559833,1.36,0.92,-1.14,0.0,5.82
11.0,3.0,3841.0,ATEC,1.95,50761.0,0.031746,96683.0,2013-05,188531.85,2013-05-01,3.1,4.4,BB,0.035481283,-0.028590558,0.034830267,0.010653667,2.8,1.73,2.63,0.0,-2.02
11.0,3.0,8360,AFAM,42.37,11410.0,0.023925,9823.0,2015-11,416200.51,2015-11-01,3.5,4.0,BB,0.038453308,8.37833e-05,0.018648217,0.002610683,0.56,3.59,-0.42,0.0,2.28
11.0,3.0,9999,PCRX,43.02,91354.0,-0.10987,41223.0,2018-12,1773413.4600000002,2018-12-01,3.1,3.5,BB,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
31.0,1.0,3272,JHX,15.26,3656.0,0.0,2250.0,2018-09,34335.0,2018-09-01,5.7,4.3,BBB,-0.005634583,0.004664483,0.002152017,0.006599042,0.06,-2.28,-1.69,0.15,0.04
71.0,1.0,4922.0,WES,57.07,57575.0,0.034814,130672.0,2016-11,7457451.04,2016-11-01,6.4,4.7,AA,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
11.0,3.0,9999,UPLD,37.48,80136.0,0.075158,25261.0,2019-10,946782.28,2019-10-01,2.6,3.8,B,,,,,2.06,0.29,-1.92,0.16,0.15
31.0,1.0,6021,MFG,3.07,138139.0,0.047782,70803.0,2019-09,217365.21,2019-09-01,4.1,4.6,BB,,,,,1.43,-0.97,6.74,0.18,-6.81
11.0,1.0,3499,CR,47.84,74040.0,-0.080354,58064.0,2015-12,2777781.76,2015-12-01,3.7,4.15,BB,-0.02371105,-0.01808705,0.027961733,-0.005074117,-2.17,-2.82,-2.61,0.01,3.36
11.0,1.0,5031,GMS,27.08,112764.0,-0.125323,42169.0,2019-12,1141936.52,2019-12-01,6.25,5.65,BBB,,,,,2.77,0.73,1.77,0.14,-1.77
31.0,3.0,9999,WB,30.77,443797.0,-0.180123,74587.0,2020-05,2295041.99,2020-05-01,3.3,3.6,BB,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,3.0,2834,ACAD,31.81,430079.0,-0.00996,121107.0,2016-09,3852413.67,2016-09-01,5.9,5.2,A,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
48.0,1.0,6798,RLJ,8.01,367382.0,-0.151483,165105.0,2020-07,1322491.05,2020-07-01,3.2,4.8,BB,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,1.0,5084,MSM,67.62,96864.0,-0.048276,45008.0,2019-08,3043440.9600000004,2019-08-01,4.8,4.699999999999999,BB,,,,,-2.58,-2.37,-4.77,0.16,6.92
18.0,1.0,6798,KRG,17.08,162473.0,0.088591,83674.0,2018-06,1429151.92,2018-06-01,2.4,4.0,B,-0.000371092,0.010223008,0.002968533,-0.012036575,0.48,1.15,-2.33,0.14,-2.35
11.0,1.0,4841,MSG,166.36,33516.0,0.07329,20094.0,2016-03,3342837.8400000003,2016-03-01,4.7,4.5,BBB,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
11.0,3.0,2833.0,TGTX,11.65,1092051.0,1.04386,66775.0,2017-03,777928.75,2017-03-01,3.2,4.0,BB,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
11.0,3.0,5110,USTR,37.57,28905.0,-0.072325,38873.0,2014-09,1460458.61,2014-09-01,8.3,7.0,AA,-0.019768433,-0.035909633,0.037610742,0.008333083,-1.97,-3.72,-1.34,0.0,0.5
12.0,3.0,9999,HZNP,14.2,359448.0,-0.026063,164976.0,2018-03,2342659.2,2018-03-01,4.3,4.0,BBB,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
11.0,3.0,8731.0,DYAX,3.46,129974.0,0.101911,109261.0,2013-06,378043.06,2013-06-01,1.43,1.8,B,0.002879308,0.013598783,-0.002240808,-0.009961475,-1.2,1.33,0.03,0.0,0.52
71.0,1.0,6733,MSB,23.92,8814.0,0.048203,13120.0,2019-09,313830.4,2019-09-01,3.6,4.5,BB,,,,,1.43,-0.97,6.74,0.18,-6.81
11.0,1.0,6029.0,USB,25.08,2905639.0,0.114171,1913000.0,2010-01,47978040.0,2010-01-01,3.12,4.27,BB,-0.019463492,-0.018947708,-0.003491267,-0.013690992,-3.36,0.4,0.43,0.0,-5.4
11.0,3.0,5130,COLM,57.29,29064.0,-0.051337,69747.0,2017-08,3995805.63,2017-08-01,6.6,4.7,A,-0.003349092,-0.014326625,0.012828225,0.025496958,0.16,-1.67,-2.09,0.09,3.26
11.0,3.0,6712,TFSL,18.07,32096.0,0.066977,279989.0,2019-06,5059401.23,2019-06-01,4.4,4.8,BBB,,,,,6.93,0.27,-0.72,0.18,-2.3
11.0,1.0,7389,EVRI,7.2,147839.0,-0.214831,69546.0,2018-10,500731.2,2018-10-01,7.0,5.1,A,-0.056713083,-0.0289703,0.0173875,0.004624725,-7.68,-4.77,3.44,0.19,-1.99
11.0,3.0,3560.0,NDSN,69.49,72986.0,0.053677,64215.0,2013-04,4462300.35,2013-04-01,4.2,4.8,BB,-0.030219217,0.011294725,0.0250109,-0.002319942,1.55,-2.36,0.45,0.0,0.22
18.0,1.0,6798,UBA,21.74,23122.0,-0.083474,29732.0,2017-12,646373.6799999999,2017-12-01,4.2,4.35,A,-0.024018125,0.00477915,-0.008567133,-0.016049375,1.06,-1.32,0.05,0.09,-1.54
11.0,3.0,2830,GILD,76.09,1562081.0,0.075021,1305926.0,2017-07,99367909.34,2017-07-01,5.4,4.8,BBB,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
11.0,1.0,2911,MRO,41.69,1174893.0,0.08129,674484.0,2014-08,28119237.96,2014-08-01,4.35,4.45,A,0.0108125,-0.011560892,-0.0012292,0.001202083,4.24,0.4,-0.45,0.0,0.82
11.0,1.0,6722,BEN,44.51,549541.0,0.034235,557701.0,2017-09,24823271.51,2017-09-01,5.533333333333334,4.7,A,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
11.0,1.0,6331,L,40.83,232311.0,-0.004389,372184.0,2015-03,15196272.72,2015-03-01,5.699999999999999,5.05,A,0.032549283,-0.021895333,0.004033567,-0.020563258,-1.12,3.04,-0.37,0.0,2.74
11.0,3.0,1620,AEGN,21.89,74579.0,0.005512,37983.0,2013-12,831447.87,2013-12-01,2.86,2.9,BB,-0.00415995,-0.006994908,-0.006124225,0.008683142,2.81,-0.45,-0.02,0.0,0.02
12.0,1.0,2821,TSE,44.95,53689.0,0.001104,40941.0,2019-04,1840297.95,2019-04-01,5.1,4.1,BBB,,,,,3.97,-1.74,2.14,0.21,-2.97
11.0,1.0,3533.0,DRQ,102.01,75621.0,0.122099,40670.0,2013-08,4148746.7,2013-08-01,2.86,4.2,BB,0.003599467,0.007885092,-0.002765983,0.017547525,-2.71,0.28,-2.69,0.0,0.02
48.0,1.0,6798,PEI,11.89,266124.0,0.072137,69909.0,2017-12,831218.01,2017-12-01,1.9,3.9,B,-0.024018125,0.00477915,-0.008567133,-0.016049375,1.06,-1.32,0.05,0.09,-1.54
11.0,1.0,6324,GTS,19.02,49769.0,-0.044221,23806.0,2020-06,452790.12,2020-06-01,4.9,4.5,BBB,,,,,2.46,2.7,-2.17,0.01,-0.73
11.0,1.0,3533.0,BHI,34.45,1316374.0,-0.149383,309877.0,2009-08,10675262.65,2009-08-01,4.58,5.02,BBB,0.011111375,-0.000591208,0.041527525,-0.027359433,3.33,-1.08,7.63,0.01,-9.07
11.0,1.0,5912.0,RAD,6.71,4277556.0,-0.127438,1052134.0,2016-10,7059819.14,2016-10-01,2.3,3.2,B,-0.036525708,0.012396383,0.019624975,0.017342583,-2.02,-4.42,4.12,0.02,0.6
12.0,1.0,4953,BIN,25.1,32066.0,-0.022205,114287.0,2014-07,2868603.7,2014-07-01,4.95,4.800000000000001,A,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
11.0,3.0,9999,GSM,17.7,63518.0,-0.080186,73760.0,2015-06,1305552.0,2015-06-01,3.3,2.8,BB,-0.00169385,-0.019460867,0.032890975,-0.019411225,-1.53,2.9,-0.79,0.0,3.01
11.0,3.0,7370.0,SNPS,21.27,282658.0,-0.045332,146544.0,2010-01,3116990.88,2010-01-01,4.86,5.83,BBB,-0.019463492,-0.018947708,-0.003491267,-0.013690992,-3.36,0.4,0.43,0.0,-5.4
