shrcd,exchcd,siccd,issuer_ticker,prc,vol,ret,shrout,datem,mktcap,date,industry_adjusted_score,industry_unadjusted_score,letter_rating,S_factor,G_factor,E_factor,ESG_factor,Mkt-RF,SMB,HML,RF,Mom
,,,OTE1V,,,,,2015-04,,2015-04-01,9.6,6.6,AAA,-0.003960967,0.070843992,-0.009231458,0.020542875,0.59,-3.03,1.82,0.0,-7.27
,,,ABC-N,,,,,2005-10,,2005-10-01,0.72,4.93,CCC,-0.019552908,-0.001733008,,,-2.02,-1.25,0.43,0.27,-1.39
,,,54TL,,,,,2019-03,,2019-03-01,10.0,7.7,AAA,-0.014485042,0.007149233,-0.005788625,0.031336725,1.1,-3.03,-4.1,0.19,2.21
,,,XFAB,,,,,2020-07,,2020-07-01,4.5,5.2,BBB,,,,,5.77,-2.32,-1.37,0.01,7.61
18.0,1.0,4812,CCI,118.75,334657.0,0.014437,415568.0,2019-02,49348700.0,2019-02-01,4.1,4.6,BB,-0.015488892,-0.024553458,0.007253492,0.015865667,3.4,2.05,-2.67,0.18,0.86
,,,WEC-N,,,,,2008-08,,2008-08-01,6.01,5.99,A,-0.008071317,0.007792425,,0.018899767,1.53,3.6,1.59,0.13,-4.02
11.0,3.0,3841,NUVA,38.41,93979.0,0.04517,46540.0,2014-03,1787601.4,2014-03-01,2.5,4.2,B,-0.011858867,0.008650042,-0.010196275,0.00047995,0.43,-1.85,4.93,0.0,-3.29
,,,FME,,,,,2007-03,,2007-03-01,9.65,8.01,AAA,-0.010714025,0.002400417,,-0.00693435,0.68,0.16,-0.96,0.43,2.56
11.0,1.0,3714,MOD,7.42,109467.0,-0.350831,50797.0,2019-11,376913.74,2019-11-01,8.3,5.5,AA,,,,,3.87,0.79,-2.0,0.12,-2.66
,,,DEB-LN,,,,,2000-10,,2000-10-01,3.21,3.21,BBB,-0.1051255,0.045769842,,,-2.76,-3.87,5.7,0.56,-4.48
,,,BBNI,,,,,2018-01,,2018-01-01,5.8,4.9,A,0.033935708,0.061400858,0.045588258,0.00420215,5.57,-3.15,-1.33,0.12,4.05
,,,DANHOS13,,,,,2018-06,,2018-06-01,1.9,4.0,B,-0.000371092,0.010223008,0.002968533,-0.012036575,0.48,1.15,-2.33,0.14,-2.35
,,,GRUPOSURA,,,,,2017-01,,2017-01-01,5.3,4.6,BBB,-0.006246492,0.011119508,0.019179158,0.004976308,1.94,-1.14,-2.76,0.04,-0.93
,,,BALN,,,,,2016-06,,2016-06-01,3.1,4.3,BB,-0.03690975,0.003965408,-0.049939358,0.006606217,-0.05,0.6,-1.48,0.02,4.13
11.0,3.0,3840,CNMD,39.82,43878.0,-0.038629,27751.0,2016-05,1105044.82,2016-05-01,2.4,4.2,B,0.011018142,0.004892675,0.028638917,-0.011118417,1.78,-0.18,-1.66,0.01,1.42
,,,5711-TO,,,,,2010-03,,2010-03-01,7.84,6.72,AA,-0.007796817,-0.021646058,0.020364075,-0.011033492,6.31,1.48,2.21,0.01,3.76
,,,ABX-T,,,,,2005-01,,2005-01-01,3.58,4.49,BB,-0.0326134,-0.010780133,,,-2.76,-1.72,2.06,0.16,3.05
,,,GD-N,,,,,2003-11,,2003-11-01,2.15,3.61,B,-0.041696025,0.007225483,,,1.35,2.07,1.78,0.07,1.46
,,,CUP.U,,,,,2014-10,,2014-10-01,3.1,4.2,BB,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
11.0,1.0,7372,PING,31.21,177172.0,-0.094575,80636.0,2020-09,2516649.56,2020-09-01,3.8,4.3,BB,,,,,-3.63,0.04,-2.68,0.01,3.12
,,,SAGAC1,,,,,2013-07,,2013-07-01,5.0,4.9,BBB,0.023793058,-0.018698142,0.015696567,-0.016062967,5.65,1.86,0.57,0.0,1.76
,,,4568,,,,,2020-10,,2020-10-01,6.5,4.8,A,,,,,-2.1,4.37,4.22,0.01,-3.05
,,,NA-T,,,,,2009-07,,2009-07-01,5.05,6.15,BBB,-0.00119005,0.008318425,-0.002213642,-0.02326185,7.72,1.87,4.84,0.01,-5.55
48.0,1.0,6798,HPT,30.05,147373.0,0.06337,149628.0,2014-04,4496321.4,2014-04-01,3.0,4.5,BB,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
,,,REA,,,,,2018-06,,2018-06-01,2.2,3.4,B,-0.000371092,0.010223008,0.002968533,-0.012036575,0.48,1.15,-2.33,0.14,-2.35
,,,ISP-MI,,,,,2001-01,,2001-01-01,2.11,2.11,BB,0.070862342,0.0259849,,,3.13,6.69,-5.09,0.54,-25.3
,,,TITK-AT,,,,,2007-03,,2007-03-01,4.28,4.49,BB,-0.010714025,0.002400417,,-0.00693435,0.68,0.16,-0.96,0.43,2.56
11.0,3.0,5810,SBUX,66.72,3268154.0,0.151193,1240600.0,2018-11,82772832.0,2018-11-01,5.2,5.0,BBB,0.014213442,-0.003405017,-0.018553633,-0.016970983,1.69,-0.68,0.28,0.18,-1.37
11.0,1.0,3841.0,BDX,78.86,287924.0,0.059225,236927.0,2009-12,18684063.22,2009-12-01,7.96,6.58,AA,0.017812533,0.011528142,-0.003538292,-0.000309575,2.75,6.04,-0.17,0.01,3.01
11.0,1.0,6282,EVR,55.64,85846.0,0.000895,34699.0,2014-02,1930652.36,2014-02-01,1.2,3.2,B,0.007200192,-0.000104942,-0.004207375,0.002051642,4.65,0.37,-0.31,0.0,2.07
11.0,3.0,3674.0,TXN,27.555,1775300.0,-0.051136,1120803.0,2012-09,30883726.665,2012-09-01,8.3,6.56,AA,0.01532505,0.014540325,-0.002634225,-0.020673158,2.73,0.51,1.6,0.01,-1.14
11.0,3.0,6022.0,CVBF,21.54,80258.0,-0.019466,110139.0,2017-04,2372394.06,2017-04-01,5.2,4.7,BBB,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
,,,8219,,,,,2017-04,,2017-04-01,5.1,4.1,BBB,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
48.0,1.0,6798,EQC,34.25,119442.0,0.017528,121922.0,2019-09,4175828.5,2019-09-01,2.7,4.6,B,,,,,1.43,-0.97,6.74,0.18,-6.81
,,,AMBV4-BR,,,,,2011-09,,2011-09-01,6.53,7.18,A,-0.008092317,-0.008890708,0.033167358,0.048643417,-7.59,-3.31,-1.72,0.0,-2.42
,,,CLA B,,,,,2019-12,,2019-12-01,7.4,5.2,AA,,,,,2.77,0.73,1.77,0.14,-1.77
12.0,1.0,1041,IAG,2.42,1462569.0,0.668966,393416.0,2016-02,952066.72,2016-02-01,4.833333333333333,4.266666666666667,BB,-0.009726125,-0.021308075,-0.030770633,0.025078225,-0.07,0.71,-0.57,0.02,-4.38
,,,VER,,,,,2014-05,,2014-05-01,8.5,7.1,AA,-0.0066736,0.011971642,0.012461125,0.00747155,2.06,-1.88,-0.13,0.0,0.87
,,,6349-TO,,,,,2006-03,,2006-03-01,5.0,5.0,BBB,-0.00030445,-0.013697175,,,1.46,3.45,0.59,0.37,1.26
,,,EUAV,,,,,2018-12,,2018-12-01,3.9,4.5,BB,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
11.0,3.0,9999,Z,114.75,552831.0,0.183966,57825.0,2015-02,6635418.75,2015-02-01,2.5,4.0,B,0.004692125,-0.001466408,0.040218358,-0.002807433,6.13,0.61,-1.86,0.0,-2.82
11.0,1.0,3312.0,AKS,3.4,891208.0,0.118421,136302.0,2013-07,463426.8,2013-07-01,0.0,1.0,CCC,0.023793058,-0.018698142,0.015696567,-0.016062967,5.65,1.86,0.57,0.0,1.76
11.0,3.0,6020,FMBI,17.53,79569.0,-0.041394,75071.0,2013-12,1315994.63,2013-12-01,4.5,4.3,BBB,-0.00415995,-0.006994908,-0.006124225,0.008683142,2.81,-0.45,-0.02,0.0,0.02
,,,010470,,,,,2015-10,,2015-10-01,6.7,4.8,A,-0.036427325,0.039352867,-0.004362908,0.005633967,7.75,-1.87,-0.46,0.0,-3.28
,,,ALD,,,,,2020-10,,2020-10-01,6.6,5.9,A,,,,,-2.1,4.37,4.22,0.01,-3.05
,,,NOK1V,,,,,2010-07,,2010-07-01,8.02,5.93,AA,-0.028605958,0.008049767,-0.007020325,0.004684233,6.93,0.22,-0.33,0.01,1.88
,,,INSTAL,,,,,2020-12,,2020-12-01,8.2,6.1,AA,,,,,4.63,4.89,-1.5,0.01,-2.32
,,,TXG,,,,,2016-11,,2016-11-01,5.4,4.3,BBB,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
,,,1227,,,,,2016-01,,2016-01-01,4.7,4.0,BBB,-0.059022358,-0.014869525,-0.019587783,0.011446708,-5.77,-3.43,2.09,0.01,1.44
,,,AKP,,,,,2020-09,,2020-09-01,0.0,2.2,CCC,,,,,-3.63,0.04,-2.68,0.01,3.12
,,,SULA11,,,,,2015-06,,2015-06-01,3.3,4.3,BB,-0.00169385,-0.019460867,0.032890975,-0.019411225,-1.53,2.9,-0.79,0.0,3.01
11.0,1.0,3845,VAR,80.12,130546.0,-0.057633,103201.0,2014-09,8268464.12,2014-09-01,4.8,5.1,BBB,-0.019768433,-0.035909633,0.037610742,0.008333083,-1.97,-3.72,-1.34,0.0,0.5
11.0,1.0,1321.0,HES,51.44,698134.0,-0.050572,316523.0,2017-02,16281943.12,2017-02-01,8.0,5.3,AA,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
48.0,1.0,6798,CHSP,27.9,104853.0,0.034483,60114.0,2017-10,1677180.6,2017-10-01,3.0,4.7,BB,0.0236463,0.028652592,0.013752142,0.0304212,2.25,-1.93,0.21,0.09,4.27
,,,KPC,,,,,2014-12,,2014-12-02,5.6,5.6,BBB,0.03260375,-0.010953733,-0.00667505,-0.014995058,-0.06,2.49,2.27,0.0,1.12
,,,VT-T,,,,,2011-04,,2011-04-01,5.1,5.11,BBB,-0.029553808,0.021609125,-0.002227108,0.034589675,2.9,-0.33,-2.49,0.0,0.04
11.0,3.0,3662,CAMP,16.09,89781.0,-0.031889,36554.0,2015-09,588153.86,2015-09-01,1.7,3.0,B,-0.032355858,0.014063233,0.027057467,0.018774442,-3.07,-2.63,0.56,0.0,5.22
,,,6752,,,,,2014-05,,2014-05-01,6.9,5.1,A,-0.0066736,0.011971642,0.012461125,0.00747155,2.06,-1.88,-0.13,0.0,0.87
,,,QEWS,,,,,2017-03,,2017-03-01,1.6,3.5,B,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
44.0,1.0,6726,BME,40.11,5473.0,0.016133,9301.0,2019-02,373063.11,2019-02-01,5.1,4.65,BB,-0.015488892,-0.024553458,0.007253492,0.015865667,3.4,2.05,-2.67,0.18,0.86
11.0,3.0,3670.0,BRCM,26.14,1758725.0,-0.022438,468900.0,2007-12,12257046.0,2007-12-01,3.89,5.67,BB,0.015253675,0.014201308,,-0.010026575,-0.87,0.12,-0.54,0.27,6.63
,,,FDC-N,,,,,2002-02,,2002-02-01,2.31,2.31,BB,-0.064203333,-0.009259817,,,-2.29,-1.0,2.16,0.13,6.82
,,,DNZ,,,,,2014-04,,2014-04-01,4.8,5.7,BBB,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
,,,PWER-O,,,,,2005-06,,2005-06-01,3.58,4.1,BB,0.019861225,0.007411833,,,0.57,2.59,2.82,0.23,2.05
,,,CNQ-T,,,,,2012-04,,2012-04-01,3.76,5.64,BB,-0.012918317,0.010311542,-0.01266955,0.01694925,-0.85,-0.41,-0.78,0.0,3.75
,,,8252-TO,,,,,2008-05,,2008-05-01,2.11,3.06,B,-0.020265417,0.007477158,,-0.032143058,1.86,3.0,-1.49,0.18,3.31
,,,PEABD,,,,,2020-06,,2020-06-01,6.5,6.0,A,,,,,2.46,2.7,-2.17,0.01,-0.73
,,,2038,,,,,2016-09,,2016-09-01,3.9,4.0,BB,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
,,,CGE,,,,,2017-02,,2017-02-01,8.4,6.9,AA,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
,,,3382-TO,,,,,2007-06,,2007-06-01,7.15,6.12,AA,-0.002072333,-0.002390467,,0.007081158,-1.96,0.76,-1.07,0.4,0.51
,,,MRU,,,,,2018-03,,2018-03-01,7.2,5.1,AA,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
11.0,1.0,3492,CIR,26.22,37136.0,0.029042,19988.0,2020-07,524085.36,2020-07-01,3.55,4.55,BBB,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,1.0,6552,JOE,17.97,67244.0,-0.063575,92313.0,2014-01,1658864.61,2014-01-01,2.1,3.1,B,0.009432433,-0.009162825,-0.006724167,-0.006907508,-3.32,0.9,-2.07,0.0,1.71
11.0,1.0,7323.0,DNB,77.0,157916.0,0.045559,53591.0,2009-03,4126507.0,2009-03-01,5.12,5.95,BBB,0.022414275,-0.014763358,,-0.016448783,8.95,0.04,3.48,0.02,-11.87
,,,RELI,,,,,2015-10,,2015-10-01,4.0,3.5,BB,-0.036427325,0.039352867,-0.004362908,0.005633967,7.75,-1.87,-0.46,0.0,-3.28
,,,HEROMOTOCO,,,,,2020-04,,2020-04-01,6.1,4.7,A,,,,,13.65,2.47,-1.26,0.0,-5.23
,,,MAPI,,,,,2018-10,,2018-10-01,5.1,3.9,BBB,-0.056713083,-0.0289703,0.0173875,0.004624725,-7.68,-4.77,3.44,0.19,-1.99
,,,CENCOSUD-SN,,,,,2012-07,,2012-07-01,4.46,3.98,BBB,0.005083025,0.005567592,-0.014715367,0.005487975,0.79,-2.77,-0.02,0.0,3.04
,,,COSMO-AT,,,,,2008-04,,2008-04-01,9.14,7.44,AAA,0.065747225,0.045943217,,-0.036283325,4.6,-1.65,-1.04,0.18,-0.31
,,,RAL-LN,,,,,2002-11,,2002-11-01,2.66,2.66,CCC,0.09771175,0.126195583,,,5.96,3.19,-1.21,0.12,-16.33
,,,R-MI,,,,,2006-03,,2006-03-01,5.0,5.35,BBB,-0.00030445,-0.013697175,,,1.46,3.45,0.59,0.37,1.26
,,,5807,,,,,2019-02,,2019-02-01,3.8,5.1,BB,-0.015488892,-0.024553458,0.007253492,0.015865667,3.4,2.05,-2.67,0.18,0.86
,,,ORI-AU,,,,,2008-07,,2008-07-01,3.37,5.6,BB,-0.041094417,-0.069150008,,0.044913075,-0.77,2.61,5.42,0.15,-5.13
,,,665,,,,,2014-01,,2014-01-01,0.0,3.2,CCC,0.009432433,-0.009162825,-0.006724167,-0.006907508,-3.32,0.9,-2.07,0.0,1.71
,,,1377,,,,,2020-02,,2020-02-01,3.7,3.9,BB,,,,,-8.13,1.07,-3.79,0.12,-0.4
,,,WAG-N,,,,,2002-04,,2002-04-01,2.21,2.21,B,-0.08218375,-0.010681783,,,-5.2,5.96,3.88,0.15,7.63
11.0,3.0,9999,AVGO,252.07001,715098.0,0.098727,436000.0,2018-05,109902524.36,2018-05-01,1.8,4.6,B,0.021006225,0.021007533,-0.0066537,0.011174375,2.65,5.26,-3.18,0.14,3.89
,,,2,,,,,2020-11,,2020-11-01,8.1,6.6,AA,,,,,12.47,5.81,2.13,0.01,-12.43
,,,SHL,,,,,2010-07,,2010-07-01,5.64,5.61,BBB,-0.028605958,0.008049767,-0.007020325,0.004684233,6.93,0.22,-0.33,0.01,1.88
,,,047040,,,,,2017-03,,2017-03-01,2.7,2.8,B,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
,,,A5G,,,,,2018-09,,2018-09-01,7.1,5.9,A,-0.005634583,0.004664483,0.002152017,0.006599042,0.06,-2.28,-1.69,0.15,0.04
,,,EXPE-O,,,,,2009-05,,2009-05-01,7.14,5.85,A,-0.012087158,0.007424167,,-0.011636067,5.21,-2.52,0.27,0.0,-12.49
11.0,3.0,3550.0,BRKS,20.86,141613.0,0.197474,69521.0,2017-02,1450208.06,2017-02-01,5.6,5.8,BBB,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
11.0,1.0,6321,UNM,30.92,442783.0,0.083771,238857.0,2016-03,7385458.44,2016-03-01,1.9,3.9,B,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
,,,MI,,,,,2011-08,,2011-08-01,6.86,6.03,A,-0.040251233,-0.006402983,-0.002531375,0.02515215,-5.99,-3.05,-2.36,0.01,-0.28
,,,EQN-T,,,,,2009-07,,2009-07-01,4.29,4.2,BBB,-0.00119005,0.008318425,-0.002213642,-0.02326185,7.72,1.87,4.84,0.01,-5.55
11.0,2.0,7371,SENS,0.3732,232994.0,-0.036406,241404.0,2020-10,90091.9728,2020-10-01,8.5,5.5,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,3.0,7389,FORR,41.37,12750.0,-0.007914,18644.0,2020-01,771302.2799999999,2020-01-01,4.2,5.2,BB,,,,,-0.11,-3.11,-6.23,0.13,5.98
,,,XRAY-O,,,,,2001-02,,2001-02-01,3.16,3.16,CCC,-0.15417075,0.035435858,,,-10.05,-0.79,12.48,0.38,12.57
,,,ASX-AIO,,,,,2008-08,,2008-08-01,4.17,4.52,BB,-0.008071317,0.007792425,,0.018899767,1.53,3.6,1.59,0.13,-4.02
,,,583-HK,,,,,2004-05,,2004-05-01,5.0,4.7,BBB,0.050793208,0.01613465,,,1.17,-0.2,-0.24,0.06,1.5
,,,LSRG,,,,,2012-11,,2012-11-01,0.0,0.96,CCC,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
,,,3699,,,,,2016-03,,2016-03-01,1.8,2.9,B,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
,,,8766-TO,,,,,2009-02,,2009-02-01,8.96,7.15,AAA,-0.011699325,0.017110325,,0.012471183,-10.1,0.05,-6.95,0.01,4.41
,,,DRB5-FF,,,,,2004-05,,2004-05-01,9.29,9.29,AAA,0.050793208,0.01613465,,,1.17,-0.2,-0.24,0.06,1.5
11.0,3.0,3845,RMTI,10.16,85815.0,-0.197472,40760.0,2014-04,414121.6,2014-04-01,2.5,4.2,B,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
11.0,1.0,6799,QTWO,24.04,44455.0,0.185989,38960.0,2016-03,936598.4,2016-03-01,4.8,4.8,BBB,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
,,,CSR,,,,,2016-11,,2016-11-01,6.8,5.0,A,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
,,,ENQ,,,,,2014-05,,2014-05-01,4.6,3.8,BBB,-0.0066736,0.011971642,0.012461125,0.00747155,2.06,-1.88,-0.13,0.0,0.87
,,,3893-TO,,,,,2012-06,,2012-06-01,1.55,6.57,B,-0.006699467,-0.006516233,-0.005421108,-0.000517092,3.89,0.67,0.62,0.0,-1.06
44.0,1.0,6726,BME,41.3333,5386.0,0.089846,7789.0,2014-10,321945.0737,2014-10-01,6.1,5.7,A,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
11.0,3.0,3670.0,BRCM,28.23,2144162.0,0.138766,435900.0,2009-07,12305457.0,2009-07-01,3.89,5.67,BB,-0.00119005,0.008318425,-0.002213642,-0.02326185,7.72,1.87,4.84,0.01,-5.55
,,,CMCSA-O,,,,,2005-06,,2005-06-01,3.87,4.18,BB,0.019861225,0.007411833,,,0.57,2.59,2.82,0.23,2.05
,,,600528,,,,,2018-12,,2018-12-01,1.5,2.4,B,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
,,,5880,,,,,2019-01,,2019-01-01,3.0,4.1,BB,0.002627942,0.017763333,0.007356,-0.0229757,8.4,2.89,-0.46,0.21,-8.68
11.0,1.0,2834,LCI,55.63,209610.0,-0.032522,36243.0,2015-05,2016198.09,2015-05-01,2.9,3.6,BB,-0.001043142,-0.045099842,0.041625592,-0.002559833,1.36,0.92,-1.14,0.0,5.82
,,,WPRTS,,,,,2017-03,,2017-03-01,2.4,3.9,B,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
11.0,1.0,1311,PVA,0.3004,372208.0,-0.330212,73357.0,2015-12,22036.4428,2015-12-01,2.5,2.5,B,-0.02371105,-0.01808705,0.027961733,-0.005074117,-2.17,-2.82,-2.61,0.01,3.36
11.0,1.0,3663.0,ORB,14.78,59661.0,0.005442,59798.0,2013-02,883814.44,2013-02-01,6.1,6.4,AAA,-0.009570975,-0.009874675,0.006692142,0.006675658,1.29,-0.28,0.11,0.0,1.29
11.0,3.0,2830.0,SCLN,5.25,97975.0,-0.161342,54316.0,2013-08,285159.0,2013-08-01,2.86,2.5,BB,0.003599467,0.007885092,-0.002765983,0.017547525,-2.71,0.28,-2.69,0.0,0.02
,,,4922,,,,,2017-02,,2017-02-01,2.2,3.6,B,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
11.0,1.0,7372,PRO,22.59,48594.0,-0.063821,31907.0,2017-10,720779.13,2017-10-01,3.4,3.7,BB,0.0236463,0.028652592,0.013752142,0.0304212,2.25,-1.93,0.21,0.09,4.27
11.0,3.0,7372,BGCP,8.48,243848.0,0.141319,185381.0,2014-10,1572030.88,2014-10-01,1.43,3.3,B,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
,,,4922-TO,,,,,2008-09,,2008-09-01,4.34,4.65,BBB,-0.045490442,-0.004339733,,0.054366575,-9.24,-1.23,5.92,0.15,0.28
,,,HBOS-LN,,,,,2006-02,,2006-02-01,9.29,7.38,AAA,-0.010109558,-0.008767792,,,-0.3,-0.38,-0.35,0.34,-1.84
11.0,3.0,9999.0,WIFI,7.25,29623.0,0.163724,35670.0,2013-05,258607.5,2013-05-01,5.6,4.9,BBB,0.035481283,-0.028590558,0.034830267,0.010653667,2.8,1.73,2.63,0.0,-2.02
,,,BG.,,,,,2015-02,,2015-02-01,8.6,6.6,AAA,0.004692125,-0.001466408,0.040218358,-0.002807433,6.13,0.61,-1.86,0.0,-2.82
,,,880,,,,,2019-05,,2019-05-01,0.3,2.8,CCC,,,,,-6.94,-1.31,-2.35,0.21,7.56
,,,TGRHG,,,,,2020-09,,2020-09-01,4.1,5.1,BB,,,,,-3.63,0.04,-2.68,0.01,3.12
,,,NBR-N,,,,,2005-01,,2005-01-01,4.29,4.15,BBB,-0.0326134,-0.010780133,,,-2.76,-1.72,2.06,0.16,3.05
11.0,3.0,5511.0,RUSHB,17.28,942.0,0.067326,10792.0,2012-12,186485.76,2012-12-01,7.14,4.99,A,0.030222333,-0.011204467,-0.004513617,-0.01279745,1.18,1.5,3.51,0.01,-2.86
,,,MAGNUM,,,,,2020-09,,2020-09-01,4.8,4.6,BBB,,,,,-3.63,0.04,-2.68,0.01,3.12
14.0,1.0,6726.0,CAF,26.91,69606.0,0.118919,21881.0,2013-01,588817.71,2013-01-01,4.5,4.8,BBB,-0.011485742,0.001512467,-0.024530667,-0.025863875,5.57,0.33,0.96,0.0,-1.79
11.0,1.0,6351,MBI,9.04,302923.0,0.105134,90481.0,2018-06,817948.2399999999,2018-06-01,2.6,3.4,B,-0.000371092,0.010223008,0.002968533,-0.012036575,0.48,1.15,-2.33,0.14,-2.35
,,,BAJAJ-AUTO,,,,,2015-09,,2015-09-01,2.7,4.4,B,-0.032355858,0.014063233,0.027057467,0.018774442,-3.07,-2.63,0.56,0.0,5.22
,,,SU-T,,,,,2011-06,,2011-06-01,5.34,4.8,BBB,0.006972025,0.004056217,-0.00604285,0.016532033,-1.75,-0.15,-0.39,0.0,1.78
,,,LAFMSIA,,,,,2016-05,,2016-05-01,3.7,3.0,BB,0.011018142,0.004892675,0.028638917,-0.011118417,1.78,-0.18,-1.66,0.01,1.42
,,,TOM,,,,,2020-03,,2020-03-01,5.7,5.4,BBB,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,3.0,9999,NVEE,43.25,12836.0,-0.112821,10835.0,2018-02,468613.75,2018-02-01,3.7,3.4,BB,0.026113692,0.002226308,0.043850083,0.036912808,-3.65,0.23,-1.07,0.11,3.58
11.0,1.0,3812,LHX,211.41,302446.0,0.018353,223281.0,2019-08,47203836.21,2019-08-01,6.6,4.9,A,,,,,-2.58,-2.37,-4.77,0.16,6.92
11.0,1.0,2821,ROG,136.71001,37251.0,0.032397,18560.0,2019-09,2537337.7856,2019-09-01,6.65,4.9,A,,,,,1.43,-0.97,6.74,0.18,-6.81
,,,HSTN,,,,,2013-09,,2013-09-01,2.6,4.3,B,-0.010241708,-0.008211575,0.002572567,-0.008110292,3.77,2.91,-1.22,0.0,3.06
14.0,3.0,6726,BKCC,9.11,275884.0,0.074971,74448.0,2014-06,678221.2799999999,2014-06-01,4.1,4.6,BB,0.022449642,0.013630983,-0.019002942,-0.006655442,2.61,3.08,-0.7,0.0,0.69
11.0,1.0,4911.0,CPN,11.76,444459.0,-0.086957,442152.0,2009-08,5199707.52,2009-08-01,6.32,5.82,A,0.011111375,-0.000591208,0.041527525,-0.027359433,3.33,-1.08,7.63,0.01,-9.07
11.0,1.0,5651.0,KATE,14.85,830295.0,-0.113433,128131.0,2016-11,1902745.35,2016-11-01,5.1,4.1,BBB,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
,,,1227,,,,,2019-06,,2019-06-01,6.2,4.5,A,,,,,6.93,0.27,-0.72,0.18,-2.3
,,,2330-TW,,,,,2010-03,,2010-03-01,5.58,7.41,BBB,-0.007796817,-0.021646058,0.020364075,-0.011033492,6.31,1.48,2.21,0.01,3.76
,,,IHG-LN,,,,,2009-03,,2009-03-01,6.44,6.02,A,0.022414275,-0.014763358,,-0.016448783,8.95,0.04,3.48,0.02,-11.87
11.0,3.0,4833,EXPE,112.65,288498.0,-0.06739,136008.0,2018-12,15321301.2,2018-12-01,3.8,3.6,BB,0.0266303,-0.006079133,-0.001905742,0.013719492,-9.57,-2.37,-1.85,0.2,2.11
11.0,3.0,7373,SGMS,51.3,95645.0,-0.025641,89900.0,2017-12,4611870.0,2017-12-01,4.2,3.7,BB,-0.024018125,0.00477915,-0.008567133,-0.016049375,1.06,-1.32,0.05,0.09,-1.54
,,,CON,,,,,2016-07,,2016-07-01,2.45,4.15,B,0.030238,-0.01283525,0.037763233,0.004643992,3.95,2.51,-1.27,0.02,-3.34
18.0,1.0,6798,KRG,24.24,275753.0,-0.057543,83166.0,2014-09,2015943.84,2014-09-01,2.0,3.9,B,-0.019768433,-0.035909633,0.037610742,0.008333083,-1.97,-3.72,-1.34,0.0,0.5
,,,4661-TO,,,,,2007-01,,2007-01-01,0.43,2.38,CCC,-0.018629567,0.017483192,,,1.4,0.13,-0.69,0.44,0.24
11.0,3.0,3842.0,ISRG,724.83002,52788.0,0.055957,38700.0,2016-09,28050921.774,2016-09-01,0.0,2.9,CCC,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
,,,EMR-N,,,,,2003-08,,2003-08-01,3.58,3.58,BB,0.02202025,0.064625558,,,2.34,2.59,1.54,0.07,-0.62
,,,KAR-FF,,,,,2005-09,,2005-09-01,6.67,5.0,A,-0.010245042,-0.013887983,,,0.49,-0.66,0.72,0.29,3.43
